id,vote_average,vote_count,popularity,release_date,original_language
43743,0.0,0,0.003352,2002-01-01,en
157909,5.6,4,0.231297,2004-09-23,en
10238,7.8,115,11.347855,1972-12-21,sv
3059,7.4,60,3.232447,1916-09-04,en
15800,6.3,22,2.77754,1997-10-18,en
65203,5.0,19,0.968865,1929-02-08,en
764,7.3,894,35.037625,1981-10-15,en
103620,6.0,316,19.331884,2012-12-26,en
319069,5.1,8,0.59458,2015-01-24,en
14278,6.9,23,1.085909,2005-07-22,en
25678,4.9,49,5.061107,1987-05-01,en
79161,6.8,6,0.049921,2006-10-18,en
371690,4.7,3,0.249561,2015-10-20,en
389,8.2,2078,59.259204,1957-03-25,en
52032,7.6,9,1.170257,2009-01-01,en
3078,7.7,275,11.871424,1934-02-22,en
38810,6.9,332,28.858238,2009-06-01,el
21525,8.0,26,1.314576,2003-01-23,en
55123,6.2,11,1.505703,1999-11-28,en
11980,6.4,138,11.818333,1995-09-01,en
11956,6.1,16,1.410387,1996-04-03,fr
1550,6.4,64,4.270596,2003-01-19,en
162396,0.0,0,0.627763,1998-06-11,en
26518,6.3,36,1.673208,2006-01-01,en
8942,6.4,64,0.713906,2008-05-22,en
68412,4.8,4,0.17817,2010-01-01,en
2786,7.6,127,7.791898,1965-08-29,fr
87943,7.3,2,0.025211,2005-09-03,en
73981,5.5,3,0.055868,2001-09-20,en
91721,7.0,2,0.008453,1964-01-01,en
118452,3.0,1,0.374291,1998-08-07,en
47534,5.3,4,0.045429,2005-05-06,en
40914,2.8,6,1.088501,2009-04-10,en
365052,7.0,1,0.062979,2015-10-23,en
13282,5.9,124,6.473667,1975-04-27,en
250184,6.8,3,1.905197,2014-03-29,en
426067,0.0,0,0.001389,1990-01-01,en
324352,0.0,0,0.006323,2010-05-20,en
318040,6.2,11,0.583446,2015-02-07,en
27420,5.0,22,1.452199,1981-05-01,en
80468,5.7,45,2.733725,2011-04-14,en
84188,6.3,221,8.942203,2012-08-23,en
2255,6.7,433,20.601483,1997-04-04,en
50035,6.3,23,1.45917,2001-08-31,en
300327,0.0,0,0.005883,2010-09-01,en
14290,6.5,27,3.877036,2002-01-12,en
29371,5.7,13,1.70819,1995-06-16,en
44490,5.7,16,0.812855,2000-01-21,en
32222,5.0,4,0.126304,2001-01-01,en
378237,0.0,0,0.018087,2014-12-01,en
431,6.9,1069,44.656151,1997-09-09,en
76996,5.8,9,0.619348,1996-08-01,it
51942,7.5,12,0.293649,1998-08-28,en
1424,4.9,11,5.742359,2004-07-22,en
60420,6.4,381,21.825564,2011-10-28,en
325123,3.0,1,0.055325,2015-03-10,en
142132,5.5,2,0.375423,1999-09-17,en
20520,7.0,3,0.120505,2005-01-01,en
109729,4.1,75,6.978907,2013-07-29,en
78307,5.9,6,0.493223,2004-09-11,en
12247,6.9,57,5.251143,2007-10-01,en
29917,6.6,523,20.265518,2009-06-19,en
70687,4.8,3,0.130169,1997-06-06,en
60463,5.5,4,0.46049,2008-10-21,en
46252,0.0,0,0.399491,2010-10-07,en
24869,6.4,101,5.217002,2009-01-23,en
77934,5.7,7,0.065103,2010-11-28,en
34697,5.0,12,1.063615,1982-02-05,en
320435,0.0,0,0.010607,2013-02-01,en
150211,4.2,14,1.084387,2012-10-10,en
306667,5.5,2,0.172299,2015-01-10,en
274758,0.0,0,0.278981,2014-06-24,en
3060,7.0,21,0.785744,1925-11-05,en
40963,10.0,1,0.0921,2006-01-01,en
173224,7.7,3,0.166655,2013-02-28,en
18533,6.9,733,18.450613,2008-10-09,en
376010,0.0,0,0.58954,2015-10-09,en
139948,6.9,6,0.126676,2012-11-01,en
77332,5.2,10,0.065155,2000-01-24,en
70478,4.3,5,1.183892,1969-07-25,en
35073,6.7,41,2.043661,1953-06-13,en
9659,6.6,1213,33.142185,1979-04-12,en
10218,6.8,253,13.971674,1996-10-18,en
391,7.6,883,38.771062,1964-09-12,it
43595,5.1,27,0.622752,1933-02-09,en
194588,0.0,0,0.004998,2004-05-11,en
54897,6.5,10,0.616283,2011-02-25,en
83588,6.6,7,2.836537,2012-10-12,en
53256,6.3,31,5.937602,2010-12-23,de
40920,8.0,2,0.06104,2002-01-14,en
287815,8.0,1,0.062089,2008-10-10,en
54702,4.9,14,1.077321,2004-09-10,en
176074,5.5,2,0.472123,2015-01-01,en
69270,4.6,24,4.009379,2010-01-01,en
5759,5.8,23,3.299345,2008-01-21,en
402515,0.0,0,0.018716,2014-10-21,pt
126141,7.7,3,0.092562,2004-12-05,en
48035,7.8,65,3.225189,1955-01-09,da
14758,6.1,34,1.948435,2008-10-03,en
13363,7.7,687,31.339015,2007-06-10,en
37985,6.8,4,0.15066,2007-06-15,en
25786,4.6,9,4.980585,2004-11-23,en
36549,6.0,4,0.145014,2008-01-01,en
361398,0.0,0,0.036532,2015-09-25,en
289180,6.5,4,1.045623,2014-08-28,en
288927,0.0,0,0.254659,2014-09-12,en
21334,7.8,112,7.072118,1997-08-01,fa
79120,7.4,163,1.041254,2011-09-22,en
27995,6.1,25,6.722213,1986-08-08,en
253290,0.0,0,0.015189,2014-03-10,en
344466,0.0,0,0.327622,2015-06-05,ro
55420,6.8,527,25.402697,2011-07-22,en
5822,4.6,18,0.132878,1971-04-23,en
408429,5.0,1,0.050978,2014-07-13,en
39141,5.5,19,8.570328,2002-11-01,en
5723,7.3,453,19.052179,2007-03-23,en
28666,4.9,4,0.619979,1999-10-08,en
30979,5.5,2,0.465404,2009-11-25,en
50497,5.8,49,2.805351,2012-01-31,en
354624,0.0,0,0.076647,2015-09-04,en
13187,7.5,153,8.701183,1965-12-09,en
335244,0.0,0,0.021392,2015-04-17,en
178862,7.2,11,2.557258,2013-02-20,en
331745,6.8,6,0.523122,2014-11-15,en
1779,7.4,90,3.284903,1989-09-01,en
282128,0.0,0,0.015697,2014-07-18,en
86812,6.3,108,6.192383,2011-01-22,en
38786,0.0,0,0.005256,2005-11-25,en
84355,6.5,137,12.833247,2011-09-11,en
18632,5.9,24,2.213889,2007-03-03,en
40652,7.1,20,1.112792,1964-12-04,fr
339408,6.5,178,9.452808,2016-09-09,en
266857,0.0,0,0.002388,2003-01-01,en
18925,6.6,64,4.563698,2006-09-29,en
299245,4.9,361,18.045782,2015-07-10,en
985,7.5,485,20.399578,1977-03-19,en
34101,5.7,19,2.353483,1987-03-20,en
9821,7.1,51,5.497682,1998-10-23,en
65448,4.9,8,0.001117,1979-12-01,en
18841,6.5,30,1.680525,2001-09-12,en
272726,0.0,0,0.28397,2014-06-12,en
175291,6.3,155,10.826253,2013-03-08,en
80215,7.4,203,7.676677,2012-05-18,en
13538,5.2,40,8.302951,2007-04-27,en
51130,7.0,2,0.186401,1948-02-14,en
270554,5.0,1,0.053755,2013-11-08,en
72086,7.3,6,0.074005,1971-01-01,en
268917,5.5,2,0.394575,2014-06-15,en
64973,6.4,4,0.020168,2005-01-28,en
473,7.1,586,27.788067,1998-07-10,en
90414,6.0,1,0.020839,1997-01-21,fr
111794,3.7,3,0.408073,1998-01-01,en
360188,3.3,3,0.140989,2015-09-29,en
9372,6.6,506,10.400603,2004-01-17,en
85860,4.5,11,0.838957,2011-03-13,en
244534,5.2,58,7.052422,2014-06-26,en
33468,4.4,32,2.407048,1962-02-25,en
294086,6.4,4,0.176377,2014-07-26,en
139998,6.7,10,0.620554,2012-01-23,en
74777,5.8,121,6.328665,2011-03-03,en
16388,6.3,23,1.578903,1995-08-09,en
159770,6.0,42,0.833937,2013-10-04,en
42109,6.0,2,0.557602,1983-03-24,pt
47607,5.6,59,2.380332,2010-11-12,en
193603,5.1,6,0.412342,2012-10-13,en
84659,5.0,1,0.077577,2006-09-16,en
322745,8.3,3,0.293587,2015-02-09,en
20981,6.9,41,1.777148,2005-01-01,en
174362,5.0,1,0.048726,2013-04-20,en
242095,5.8,631,27.662696,2014-03-15,en
250902,5.7,3,0.54562,2013-11-21,en
158895,6.6,4,0.76368,2013-06-28,en
222250,6.8,2,0.970351,2013-09-20,en
18292,6.4,36,2.058834,2000-10-01,en
125537,7.0,1,0.00734,1999-09-16,en
326576,2.0,1,0.049469,2014-04-05,en
228550,3.2,8,0.160779,2011-03-27,en
13963,7.9,64,3.277287,1978-05-01,en
290391,3.5,2,0.595809,2015-09-01,en
44770,6.4,15,0.611081,2009-04-22,en
69382,0.0,0,0.003582,2007-07-08,en
40769,6.1,8,0.123068,2005-03-01,en
220490,0.0,0,0.056459,2013-04-19,en
42151,6.3,26,1.330379,2009-09-01,en
2292,7.4,755,19.748658,1994-09-13,en
42497,6.0,9,0.027811,1971-01-01,en
33693,6.3,8,0.362633,2002-09-20,en
14585,6.8,44,2.634007,1997-01-19,en
185465,5.5,2,0.039264,2002-01-15,en
38780,6.0,131,7.101197,2009-08-14,en
14022,6.4,77,3.320622,1990-07-27,en
366967,0.0,0,0.038143,2015-10-02,en
255266,6.0,1,0.048948,2013-02-14,en
17345,6.8,19,1.048524,2003-01-01,en
226458,4.7,79,3.619167,2015-01-16,en
24055,6.2,15,1.243955,2005-01-17,en
287625,0.0,0,0.327794,2014-09-05,en
44990,5.6,12,0.67457,2009-03-14,en
86304,4.2,13,3.545991,2011-10-26,en
692,6.2,110,4.553644,1972-03-12,en
39851,6.7,17,1.464566,2004-09-01,en
13898,6.6,17,1.193779,2000-09-08,fa
157185,2.0,1,0.332679,2007-01-01,en
36095,7.4,63,0.212443,1997-11-06,ja
182291,6.0,2,0.029757,2004-04-11,en
286939,0.0,0,0.166513,2012-01-20,en
124606,6.0,1,0.918116,1995-09-09,en
14337,6.9,658,23.307949,2004-10-08,en
67238,7.5,2,0.022173,2005-03-12,en
9367,6.6,238,14.269792,1992-09-04,es
72766,5.9,5,0.642552,2011-12-26,en
231617,7.0,6,1.444476,2013-10-13,en
126186,5.7,7,0.857008,2012-05-03,en
25975,6.3,16,1.929883,2005-08-05,en
